微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
InMLXC8WT,【人社部：#快递员将分为5个等级#】近日，人社部、国家邮政局联合颁布标准：快递员和快件处理员职业将分别设置五个等级，同时明确各等级需掌握的工作内容、技能要求和相关知识。据介绍，#我国快递从业人员达300余万#，年新增社会就业20万人以上。下一步将组织编写快递员、快件处理员培训大纲和培训教材等。（人民日报记者李心萍） [组图共4张] 原图 ,,"http://ww2.sinaimg.cn/large/a716fd45ly1gajgua8csjj20j60cswgq.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1gajguac4wxj20j60bm428.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1gajgua4vhuj21900u0dpy.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1gajguakg10j21400u04qp.jpg",无,无,2020-01-03 16:47,微博 weibo.com,131850,2583,4598
InMIin2PU,【好消息！#又一波降价药来了#】近日，全国药品集中采购文件发布，#33品种入选第二批国家药品集采名单#，涵盖阿卡波糖、格列美脲等口服降糖药物；奥美沙坦酯、坎地沙坦酯、吲达帕胺等高血压用药；治疗肺罕见病—动脉高压的药物安立生坦片，还有抗癌药替吉奥、阿比特龙等。预计全国各地患者将于2020年4月用上第二批集中带量采购中选药品。http://t.cn/Ais4pGGe [组图共2张] 原图 ,,"http://ww3.sinaimg.cn/large/a716fd45ly1gajgj0qgyuj21900u07wh.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gajgj0iuwbj20m80etq4p.jpg",无,无,2020-01-03 16:38,微博 weibo.com,9071,910,926
InMy7szin,【想看！#福建土楼上演灯光秀#】元旦期间，福建土楼永定景区迎来灯光艺术节，神龙盘旋在土楼之上，金鱼徜徉在厅堂之中……奇幻的场面，令人为之惊叹。据悉，活动将持续至1月6日，每晚有两场表演，感兴趣的朋友还有机会看到。网友：让人想起大鱼海棠中新视频的秒拍视频  ,,无,无,无,2020-01-03 16:13,微博 weibo.com,2876,560,464
InMpysY0S,#伊朗少将在伊拉克遇袭身亡#【#中方敦促美方保持冷静克制#】针对伊朗军官在美军袭击中身亡事件，耿爽表示中方一贯反对在国际关系中使用武力，主张各方应当切实遵守联合国宪章的宗旨和原则，以及国际关系基本准则。伊拉克的主权独立和领土完整应当得到尊重，中东海湾地区的和平与稳定应当得到维护。我们敦促有关各方，特别是美方要保持冷静克制，避免紧张局势进一步升级。（人民日报记者韩晓明） 原图 ,,http://wx2.sinaimg.cn/large/a716fd45ly1gajfbcehmjj20dv07t74d.jpg,无,无,2020-01-03 15:51,微博 weibo.com,8720,500,867
InMlJeKxp,【#中国女排2019年度视频#，转发，为女排姑娘加油！】回首2019，为了实现“升国旗，奏国歌”的目标，她们流汗，流泪，流血；她们不怕，不躲，不服。从1981年的第一冠，到2019年的第十冠，中国女排永远战斗，奋斗不变。2020#东京奥运会#，期待姑娘们再创佳绩。为你骄傲，中国女排！中国女排的微博视频  ,,无,无,无,2020-01-03 15:42,综合体育 · 视频社区,7432,1451,704
InM4R9BqQ,【#工信部回应4G降速#：整体稳定，将加强对电信企业监管】工信部3日回应，总体来看，近期全国4G网速整体保持稳定，可能存在个别区域、某些时段下降情况。主要原因是4G用户流量增长和网络支撑能力提升还不完全匹配。将进一步加强对基础电信企业监管指导，做好网络建设优化，保障服务质量。http://t.cn/Aisb4zu2 原图 ,,http://wx4.sinaimg.cn/large/a716fd45ly1gajdto5q81j20u00j64qp.jpg,无,无,2020-01-03 15:00,微博 weibo.com,5989,367,1185
InLRtpt8g,【转发让更多人知道：#消防通道禁止停车#】近日，#重庆大楼火灾后消防通道举报激增#。起因是火灾时消防通道被堵，消防员不得不切割隔离桩台，群众合力掀翻占道车辆。消防车道是火灾发生时消防车通行道路，灭火救援的生命通道。举报消防通道被占用，请拨打电话96119！为了你我的生命安全，一起转发！  原图 ,,http://wx4.sinaimg.cn/large/a716fd45ly1gajcvoucx9j20cx0kt7d7.jpg,无,无,2020-01-03 14:28,微博 weibo.com,2745,1342,549
InLBLbi3Y,【#我国每年超800万高校毕业生#】人社部网站刊文表示，“十三五”时期我国高校毕业生规模年均超过800万人，再加上500万左右的中职生，青年就业规模将继续扩大。我国每年新成长劳动力中高校毕业生超过一半，农民工群体中80、90后新生代已占据主体。应届高校毕业生就业和创业人数连年实现双增长，年底总体就业率始终保持在90%以上。http://t.cn/AisUhtuS 原图 ,,http://wx3.sinaimg.cn/large/a716fd45ly1gajbs2l6gqj214z0txn76.jpg,无,无,2020-01-03 13:49,微博 weibo.com,11168,488,1055
InLgN1VwR,【#重庆大楼火灾后消防通道举报激增# 】1月1日，重庆大楼火灾时消防通道被堵，消防员不得不现场切割隔离桩台，群众合力掀翻占道车辆。火灾后，市消防救援总队当天接到反映占道的举报28起，2日更是增至92起，“过去一天就一两起”。今天，一起转发呼吁：消防车道，禁止占用！（人民日报记者丁怡婷）  [组图共3张] 原图 ,,"http://ww4.sinaimg.cn/large/a716fd45ly1gaja94xcsaj20u018gu0z.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1gaja9s8nv7j20f40h644a.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1gaja9xea6mj20by08qn1d.jpg",无,无,2020-01-03 12:57,微博 weibo.com,11671,0,0
InL1rf3cT,【#487个高速公路省界收费站全部取消#】2019年12月31日，取消高速公路省界收费站工程并网切换如期进行。2020年1月1日零时起，全国29个联网省份的487个省界收费站全部取消，完成2019年《政府工作报告》两年内基本取消高速公路省界收费站任务并力争提前的目标。取消高速公路省界收费站工程并网切换顺利完成 再见了！487个高速公路省界收费站  原图 ,,http://wx2.sinaimg.cn/large/a716fd45ly1gaj96pskryj20u00kf76i.jpg,无,无,2020-01-03 12:19,微博 weibo.com,4902,413,668
InKNzESDX,【吃货时间：还有什么比熊猫和竹子更配吗？】我爱竹子君，竹子君爱我，对我来说，胡萝卜算什么！都到我嘴里来～iPanda熊猫频道的微博视频  ,,无,无,无,2020-01-03 11:45,微博 weibo.com,7200,1338,1343
InKwu1k8X,【痛心！#长江白鲟彻底灭绝#】国际学术期刊《整体环境科学》近日发布研究，预计2005-2010年“中国淡水鱼之王”长江白鲟已灭绝。科研人员2003年以来没有再发现过白鲟。白鱀豚、长江鲥鱼已被宣布功能性灭绝，中国特有的中华鲟、长江鲟目前仍被评为“极危”等级。#白鲟灭绝# 长江又一物种消失：水科院长江水产研究所专家称长江白鲟灭绝  [组图共2张] 原图 ,,"http://ww2.sinaimg.cn/large/a716fd45ly1gaj6yuvmvwj20rs0jg7wh.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1gaj6zdbi2zj20xc0mchdt.jpg",无,无,2020-01-03 11:03,微博 weibo.com,12812,2111,1907
InKhI0xJq,【最高法：#全日制在校生涉校园贷可不纳入失信名单#】最高法2日发布意见，要求在依法保障胜诉当事人合法权益同时，最大限度减少对被执行人权益影响。其中全日制在校生因“校园贷”纠纷成为被执行人的，一般不得对其采取纳入失信名单或限制消费措施，进一步强化善意文明执行理念。最高法：涉“校园贷”全日制在校生可不纳入失信名单  [组图共2张] 原图 ,,"http://ww4.sinaimg.cn/large/a716fd45ly1gaj5xs6dmyj20xc0l6qu8.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1gaj5xsigz2j20rs0h8du2.jpg",无,无,2020-01-03 10:27,新媒体聚合平台,5529,523,847
InK4zCvTd,【#冰川因澳洲山火变焦糖色#，融化量或增30%】据英国《卫报》，当地时间12月31日，澳大利亚维多利亚州和新南威尔士州的森林大火产生的烟尘飘到新西兰，染黄了山峰积雪，导致新西兰的积雪和冰川变色。专家担忧，这可能会使该季节的冰川融化量增加30%，#焦糖色冰川#引起广泛关注。http://t.cn/AisUOVOz  [组图共2张] 原图 ,,"http://ww2.sinaimg.cn/large/a716fd45ly1gaj500f79bj20qo0rax4w.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1gaj500iitqj20o00p04qp.jpg",无,无,2020-01-03 09:54,微博 weibo.com,19724,910,745
InJYuyEi8,【#人民直播#：#滴滴司机被害案今日开庭#】2019年3月，湖南常德一名网约车司机被害身亡，犯罪嫌疑人为19岁大学生杨某淇。杨某淇事后到公安机关投案自首，据杨某淇供述，其因悲观厌世早有轻生念头，当晚因精神崩溃无故将司机陈某杀害。@人民日报 联动@成都商报 ，共同关注↓↓ 人民日报的微博直播 .  ,,无,无,无,2020-01-03 09:39,微博原生直播,19550,502,1401
InJQXoleS,【转存这张动图，#一键开启全年加油模式#[加油]】今天起，请开启一整年的昂扬斗志，记住：越努力，越幸运。加油！#2020年考试日历#  原图 ,,http://wx1.sinaimg.cn/large/a716fd45ly1gaj40wjlisg20go0goq7i.gif,无,无,2020-01-03 09:21,微博 weibo.com,28759,8263,2679
InJCNt6iG,【#全国237个城市启动垃圾分类#，有罚有奖动真格】记者从住建部了解到，2020年底，垃圾分类相关法律法规和标准体系将基本建立。浙江等4省已出台地方法规，河北等12省地方法规进入立法程序。广州执法立案查处613宗，行政罚款近72万元。北京上海等城市还对成绩突出的予以表彰奖励。全国237个城市启动，垃圾强制分类政策落地效果如何？  [组图共2张] 原图 ,,"http://ww3.sinaimg.cn/large/a716fd45ly1gaj307m219j20nm0fqq56.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1gaj307m3jxj20u00miag1.jpg",无,无,2020-01-03 08:46,微博 weibo.com,8776,964,1071
InJrkvJwi,【转发纪念！#嫦娥四号月背登陆一周年#】一年前的今天，嫦娥四号实现人类探测器首次月背软着陆，传回世界首张近距离月背影像。首次实现月背与地球的中继通信，首次在月背留下“脚印”，首次进行月面生物实验…#嫦娥四号落月一周年#取得了哪些成果，你了解吗？骄傲转发，祝福祖国的探月工程！  [组图共9张] 原图 ,,"http://ww2.sinaimg.cn/large/a716fd45ly1gaj27hapj6j20go0t6qf3.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1gaj27hi9roj20go0t64a7.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1gaj27hopnlj20go0t6n9q.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1gaj27hvf6nj20go0t6qeh.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1gaj27i71udj20go0t6tmt.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gaj27ifod1j20go0t6k2f.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1gaj27ivmh9j20go0t6qg3.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1gaj27j6miyj20go0t6drh.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1gaj27jfl4qj20go0t6du5.jpg",无,无,2020-01-03 08:18,新媒体聚合平台,6355,2611,794
InJf7t10H,【#香港警方再拘捕420人#，4名警员受伤】香港警方2日表示，过去几天，警方就修例风波引发的暴力示威活动拘捕了共420人。警方对于不少年轻人被捕感到担忧，不法之徒煽动和鼓吹心智未成熟的年轻人犯法，行为卑劣，并重申任何人违法都要受到法律制裁。香港警方就暴力活动再拘捕420人 有4名警员受伤  [组图共2张] 原图 ,,"http://ww4.sinaimg.cn/large/a716fd45ly1gaj1c62aklj20rs0hvwgq.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1gaj1c7i6ggj20jl0evq4d.jpg",无,无,2020-01-03 07:48,微博 weibo.com,8597,530,1190
InJ7PmWWf,【“过儿”在哪里？转存收下这份#2020年考试日历#！】回望2019有成长有遗憾，2020新年新气象，你有没有立下新志向，成为更好的自己？转存这份2020年考试日历，#新年想成为过儿#？那就立下目标、提前准备。今天起，请开启一整年的昂扬斗志，记住：越努力，越幸运。快转发收藏！  [组图共9张] 原图 ,,"http://ww2.sinaimg.cn/large/a716fd45ly1gaj0tib0p2j20go0zvwhn.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gaj0tikeddj20go1cpq7y.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gaj0tiq2njj20go0xidjv.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gaj0tiw0uej20go0szn0c.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gaj0tj2kmtj20go106n0g.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gaj0tj7d4fj20go0tk41p.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1gaj0tjf047j20go12279i.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1gaj0tjlfk7j20go0z842v.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gaj0tjqbs9j20go0r3418.jpg",无,无,2020-01-03 07:30,新媒体聚合平台,7943,10363,1071
InG6hrR0E,【#你好，明天#】#长江十年禁渔#计划实施，这将是长江史上最大规模休养生息。古人云：数罟不入洿池，鱼鳖不可胜食，但因过度捕捞，长江已陷“无鱼”境地。鱼要放生，人要反思。竭泽而渔则无鱼，尊重规律则无虞，鱼的兴与衰，本质是大自然为发展亮起的指示灯。给长江十年休整期，长江能还世界一片生机。  原图 ,,http://wx2.sinaimg.cn/large/a716fd45ly1gaineqok87j21b80qk4qq.jpg,无,无,2020-01-02 23:48,微博 weibo.com,51988,4166,2670
InFvzzi9X,【#人民锐评#：#黄色经济圈是香港经济文明之耻#】所谓“黄色经济圈”就是“黄帮衬、蓝罢买、红装修”，更直白的表述就是撑“撑暴力”的、砸“反暴力”的。“黄色经济圈”剥夺市民消费选择自由，损伤市民经营活动自由，在商界刮起“黑色恐怖”之风。当衣食住行也要被迫“选边站队”，暴徒的面目、暴力的危害已经一清二楚。 http://t.cn/AisAmaYn ,,无,无,无,2020-01-02 22:17,微博 weibo.com,2549,503,439
InFlFxc2D,【夜读 | #人生最理想的状态#：有前程可奔赴，有岁月可回首】一个人能够在有限的青春里，为自己的梦想坚持、付出努力，是一件很了不起的事情，也是一件很幸福的事情。在可奋斗的年纪，有前程可奔赴，人生才会豁然开朗，未来亦是满目希望。不要畏惧现在的艰难，闯过去，未来终会给你一个美好的答案。 http://t.cn/AisAWSaE ,,无,无,无,2020-01-02 21:53,微博 weibo.com,4880,2354,741
InFa4D3pr,【#醉驾司机下错高速问路交警#，被问是否喝酒时答“有一点”】12月27日，山东菏泽，一名司机下错高速入口，主动询问交警该怎么走。因车内酒味浓，司机被问是否喝酒后表示喝了一点，并称赞交警“辛苦啦”“不容易”！经检测男子属醉驾，将面临六个月以下拘役，吊销驾驶证等处罚。时间视频的微博视频  ,,无,无,无,2020-01-02 21:24,奇闻轶事 · 视频社区,4224,394,640
InEDqdEGG,【正在直播！#大咖有话#：故宫博物院院长王旭东来了！】他是我国文物保护领域的重量级人物，他一生致力于中华文化瑰宝的保护和传承，他的人生有两大关键词，一个是敦煌，一个是故宫。他就是故宫博物院院长王旭东。@人民日报 对话王旭东，聊一聊他不变的初心和使命。一起围观！ 人民日报的微博直播 .  ,,无,无,无,2020-01-02 20:04,微博原生直播,7948,496,855
