博文网址,发帖子人,博文发布时间,来自,博文内容,转发数,评论数,点赞数,博文图片,博文视频,评论者,评论内容,评论时间,评论点赞,二级评论人,二级评论内容,二级评论时间,二级评论点赞
https://weibo.com/2615417307/Itcpc0kGk,凤凰网, 2020-2-8 07:14,专业版微博,"
                                                                                                                        【湖北新增新冠肺炎病例2841例 累计确诊24953例】2月7日0时-24时，湖北省新增新型冠状病毒感染的肺炎病例2841例，全省新增死亡81例，新增出院298例。截至2月7日24时，湖北省累计报告新型冠状病毒感染的肺炎病例24953例，已治愈出院1115例，死亡699例。目前仍在院治疗19835例，其中：重症4188例、危重症1007例，均在定点医疗机构接受隔离治疗。累计追踪密切接触者114044人，尚在接受医学观察67802人。O湖北新增新冠肺炎病例2841例 累计确诊24953例                                            ",33,,1066,,,希绪弗斯999666,管轶说10倍起跳应验了吗？！,2020-2-8 07:57,33,硬币的星空,"
                        硬币的星空：应验了，他是这方面的专业人士，去过湖北武汉政府不让接触一些东西，估计感觉到了什么，然后他走了，                    ",2020-2-8 10:03,8
https://weibo.com/2615417307/Itcpc0kGk,凤凰网, 2020-2-8 07:14,专业版微博,"
                                                                                                                        【湖北新增新冠肺炎病例2841例 累计确诊24953例】2月7日0时-24时，湖北省新增新型冠状病毒感染的肺炎病例2841例，全省新增死亡81例，新增出院298例。截至2月7日24时，湖北省累计报告新型冠状病毒感染的肺炎病例24953例，已治愈出院1115例，死亡699例。目前仍在院治疗19835例，其中：重症4188例、危重症1007例，均在定点医疗机构接受隔离治疗。累计追踪密切接触者114044人，尚在接受医学观察67802人。O湖北新增新冠肺炎病例2841例 累计确诊24953例                                            ",33,,1066,,,PPPikaP,湖北这每天增加3000，怎么办啊,2020-2-8 07:22,80,篥笆墙的影子,"
                        篥笆墙的影子：回复@芥菜董:你这回答是我最近看到最智慧的回答，就像切尔诺贝利只能用仪器测到3伦琴，因为是上限                    ",2020-2-10 06:27,
https://weibo.com/2615417307/Itcpc0kGk,凤凰网, 2020-2-8 07:14,专业版微博,"
                                                                                                                        【湖北新增新冠肺炎病例2841例 累计确诊24953例】2月7日0时-24时，湖北省新增新型冠状病毒感染的肺炎病例2841例，全省新增死亡81例，新增出院298例。截至2月7日24时，湖北省累计报告新型冠状病毒感染的肺炎病例24953例，已治愈出院1115例，死亡699例。目前仍在院治疗19835例，其中：重症4188例、危重症1007例，均在定点医疗机构接受隔离治疗。累计追踪密切接触者114044人，尚在接受医学观察67802人。O湖北新增新冠肺炎病例2841例 累计确诊24953例                                            ",33,,1066,,,梭哈是啥,报全国,2020-2-8 07:15,15,,,,
https://weibo.com/2615417307/Itcpc0kGk,凤凰网, 2020-2-8 07:14,专业版微博,"
                                                                                                                        【湖北新增新冠肺炎病例2841例 累计确诊24953例】2月7日0时-24时，湖北省新增新型冠状病毒感染的肺炎病例2841例，全省新增死亡81例，新增出院298例。截至2月7日24时，湖北省累计报告新型冠状病毒感染的肺炎病例24953例，已治愈出院1115例，死亡699例。目前仍在院治疗19835例，其中：重症4188例、危重症1007例，均在定点医疗机构接受隔离治疗。累计追踪密切接触者114044人，尚在接受医学观察67802人。O湖北新增新冠肺炎病例2841例 累计确诊24953例                                            ",33,,1066,,,寻找自然的颜色,想问问最早的前四例感染者，现在什么情况了，有谁知道？他们都是什么职业，详细的活动轨迹如何？,2020-2-8 07:26,21,寻找自然的颜色,"
                        寻找自然的颜色：不明白为什么没有媒体关注前四个或者前八个病例的情况，他们的详细信息，对解开病毒的发生和传播也有重要意义。第一个人跟海鲜市场没有接触，那到底是在哪里，什么方式染上的病毒。                    ",2020-2-8 07:48,6
https://weibo.com/2615417307/Itcpc0kGk,凤凰网, 2020-2-8 07:14,专业版微博,"
                                                                                                                        【湖北新增新冠肺炎病例2841例 累计确诊24953例】2月7日0时-24时，湖北省新增新型冠状病毒感染的肺炎病例2841例，全省新增死亡81例，新增出院298例。截至2月7日24时，湖北省累计报告新型冠状病毒感染的肺炎病例24953例，已治愈出院1115例，死亡699例。目前仍在院治疗19835例，其中：重症4188例、危重症1007例，均在定点医疗机构接受隔离治疗。累计追踪密切接触者114044人，尚在接受医学观察67802人。O湖北新增新冠肺炎病例2841例 累计确诊24953例                                            ",33,,1066,,,寻找自然的颜色,想问问最早的前四例感染者，现在什么情况了，有谁知道？他们都是什么职业，详细的活动轨迹如何？,2020-2-8 07:26,21,小绿落汤鸡,"
                        小绿落汤鸡：就算是宅男，那么长时间没有得到控制，也接触了不少人，最主要还是武汉zf没有及早采取措施                    ",2020-2-8 07:32,2
https://weibo.com/2615417307/Itcpc0kGk,凤凰网, 2020-2-8 07:14,专业版微博,"
                                                                                                                        【湖北新增新冠肺炎病例2841例 累计确诊24953例】2月7日0时-24时，湖北省新增新型冠状病毒感染的肺炎病例2841例，全省新增死亡81例，新增出院298例。截至2月7日24时，湖北省累计报告新型冠状病毒感染的肺炎病例24953例，已治愈出院1115例，死亡699例。目前仍在院治疗19835例，其中：重症4188例、危重症1007例，均在定点医疗机构接受隔离治疗。累计追踪密切接触者114044人，尚在接受医学观察67802人。O湖北新增新冠肺炎病例2841例 累计确诊24953例                                            ",33,,1066,,,爱哆咪_Edith,能否控制的下来就看武汉了……,2020-2-8 07:49,10,,,,
https://weibo.com/2615417307/Itcpc0kGk,凤凰网, 2020-2-8 07:14,专业版微博,"
                                                                                                                        【湖北新增新冠肺炎病例2841例 累计确诊24953例】2月7日0时-24时，湖北省新增新型冠状病毒感染的肺炎病例2841例，全省新增死亡81例，新增出院298例。截至2月7日24时，湖北省累计报告新型冠状病毒感染的肺炎病例24953例，已治愈出院1115例，死亡699例。目前仍在院治疗19835例，其中：重症4188例、危重症1007例，均在定点医疗机构接受隔离治疗。累计追踪密切接触者114044人，尚在接受医学观察67802人。O湖北新增新冠肺炎病例2841例 累计确诊24953例                                            ",33,,1066,,,日安ran,武汉是一座很英雄的城市，但愿都不要变成烈士。我们在接受各种援助，吃饭也紧着菜，因为不知道什么时候才会结束。对不起，麻烦各位了。,2020-2-8 07:32,15,,,,
https://weibo.com/2615417307/Itcpc0kGk,凤凰网, 2020-2-8 07:14,专业版微博,"
                                                                                                                        【湖北新增新冠肺炎病例2841例 累计确诊24953例】2月7日0时-24时，湖北省新增新型冠状病毒感染的肺炎病例2841例，全省新增死亡81例，新增出院298例。截至2月7日24时，湖北省累计报告新型冠状病毒感染的肺炎病例24953例，已治愈出院1115例，死亡699例。目前仍在院治疗19835例，其中：重症4188例、危重症1007例，均在定点医疗机构接受隔离治疗。累计追踪密切接触者114044人，尚在接受医学观察67802人。O湖北新增新冠肺炎病例2841例 累计确诊24953例                                            ",33,,1066,,,唱歌摸得感情的黃霄雲,死亡率很高蛙,2020-2-8 07:17,20,浪子嬲,"
                        浪子嬲：回复@胤太子长琴胤:除了湖北，全国确诊了1万多例死亡没超过20例，湖北现在2万多例死亡600多例                    ",2020-2-8 08:44,1
https://weibo.com/2615417307/Itcpc0kGk,凤凰网, 2020-2-8 07:14,专业版微博,"
                                                                                                                        【湖北新增新冠肺炎病例2841例 累计确诊24953例】2月7日0时-24时，湖北省新增新型冠状病毒感染的肺炎病例2841例，全省新增死亡81例，新增出院298例。截至2月7日24时，湖北省累计报告新型冠状病毒感染的肺炎病例24953例，已治愈出院1115例，死亡699例。目前仍在院治疗19835例，其中：重症4188例、危重症1007例，均在定点医疗机构接受隔离治疗。累计追踪密切接触者114044人，尚在接受医学观察67802人。O湖北新增新冠肺炎病例2841例 累计确诊24953例                                            ",33,,1066,,,JoeYoshio,武汉14号要上班啊。求求延长假期吧没口罩还要挤公交我的天啊,2020-2-8 07:44,11,小虾米大鲨鱼,"
                        小虾米大鲨鱼：为了生命，这份工作不要也罢                    ",2020-2-8 10:39,
https://weibo.com/2615417307/Itcpc0kGk,凤凰网, 2020-2-8 07:14,专业版微博,"
                                                                                                                        【湖北新增新冠肺炎病例2841例 累计确诊24953例】2月7日0时-24时，湖北省新增新型冠状病毒感染的肺炎病例2841例，全省新增死亡81例，新增出院298例。截至2月7日24时，湖北省累计报告新型冠状病毒感染的肺炎病例24953例，已治愈出院1115例，死亡699例。目前仍在院治疗19835例，其中：重症4188例、危重症1007例，均在定点医疗机构接受隔离治疗。累计追踪密切接触者114044人，尚在接受医学观察67802人。O湖北新增新冠肺炎病例2841例 累计确诊24953例                                            ",33,,1066,,,普通京夫,2月6日湖北是2447，又涨了。？,2020-2-8 07:33,5,罗京1985,"
                        罗京1985：武汉参考数据最没有价值，判断不出来  看湖北其他地方的                    ",2020-2-8 07:58,4
https://weibo.com/2615417307/Itcpc0kGk,凤凰网, 2020-2-8 07:14,专业版微博,"
                                                                                                                        【湖北新增新冠肺炎病例2841例 累计确诊24953例】2月7日0时-24时，湖北省新增新型冠状病毒感染的肺炎病例2841例，全省新增死亡81例，新增出院298例。截至2月7日24时，湖北省累计报告新型冠状病毒感染的肺炎病例24953例，已治愈出院1115例，死亡699例。目前仍在院治疗19835例，其中：重症4188例、危重症1007例，均在定点医疗机构接受隔离治疗。累计追踪密切接触者114044人，尚在接受医学观察67802人。O湖北新增新冠肺炎病例2841例 累计确诊24953例                                            ",33,,1066,,,银城武,昨天看了韩国电影《流感》,2020-2-8 07:31,2,傾----聽,"
                        傾----聽：还有一部 血疫                    ",2020-2-8 08:18,1
https://weibo.com/2615417307/Itcpc0kGk,凤凰网, 2020-2-8 07:14,专业版微博,"
                                                                                                                        【湖北新增新冠肺炎病例2841例 累计确诊24953例】2月7日0时-24时，湖北省新增新型冠状病毒感染的肺炎病例2841例，全省新增死亡81例，新增出院298例。截至2月7日24时，湖北省累计报告新型冠状病毒感染的肺炎病例24953例，已治愈出院1115例，死亡699例。目前仍在院治疗19835例，其中：重症4188例、危重症1007例，均在定点医疗机构接受隔离治疗。累计追踪密切接触者114044人，尚在接受医学观察67802人。O湖北新增新冠肺炎病例2841例 累计确诊24953例                                            ",33,,1066,,,银城武,昨天看了韩国电影《流感》,2020-2-8 07:31,2,滑冰库,"
                        滑冰库：昨晚我也看了                    ",2020-2-8 08:37,
https://weibo.com/2615417307/Itcpc0kGk,凤凰网, 2020-2-8 07:14,专业版微博,"
                                                                                                                        【湖北新增新冠肺炎病例2841例 累计确诊24953例】2月7日0时-24时，湖北省新增新型冠状病毒感染的肺炎病例2841例，全省新增死亡81例，新增出院298例。截至2月7日24时，湖北省累计报告新型冠状病毒感染的肺炎病例24953例，已治愈出院1115例，死亡699例。目前仍在院治疗19835例，其中：重症4188例、危重症1007例，均在定点医疗机构接受隔离治疗。累计追踪密切接触者114044人，尚在接受医学观察67802人。O湖北新增新冠肺炎病例2841例 累计确诊24953例                                            ",33,,1066,,,啊啊疼快松口,钱不是万能的，在这场战役中体现的淋漓尽致。,2020-2-8 07:16,9,Boilingiceberg,"
                        Boilingiceberg：没有钱是万万不能的，你知道全免费治疗国家要贴多少钱吗？一个ICU一天得2万左右                    ",2020-2-8 07:33,
